index,towerKills,inhibitorKills,baronKills,dragonKills,riftHeraldKills,region,prediction
5345,8,1,0,3,2,kr,1
5346,8,1,1,3,0,kr,1
5347,4,0,0,1,2,kr,0
5348,7,1,0,1,1,kr,4
5349,0,0,0,0,0,kr,5
5350,10,2,0,2,1,kr,3
5351,0,0,0,0,0,kr,5
5352,2,0,0,1,0,kr,0
5353,9,2,1,3,1,kr,1
5354,11,3,1,3,2,kr,3
5355,7,1,0,0,0,kr,4
5356,10,1,3,2,2,kr,3
5357,5,0,0,3,0,kr,4
5358,9,1,0,3,2,kr,1
5359,0,0,0,1,0,kr,5
5360,1,0,0,0,0,kr,5
5361,5,0,0,2,1,kr,4
5362,1,0,0,1,1,kr,5
5363,8,2,2,2,0,kr,3
5364,8,1,1,3,1,kr,1
5365,2,0,0,1,0,kr,0
5366,7,1,0,1,1,kr,4
5367,0,0,0,0,0,kr,5
5368,10,2,0,2,1,kr,3
5369,0,0,0,0,0,kr,5
5370,2,0,0,0,2,kr,0
5371,9,1,1,4,0,kr,1
5372,8,1,2,2,2,kr,3
5373,4,0,0,2,0,kr,2
5374,5,0,0,2,1,kr,4
5375,1,0,0,1,0,kr,5
5376,3,0,1,1,2,kr,0
5377,11,3,1,3,0,kr,3
5378,9,1,2,0,1,kr,3
5379,3,0,0,4,0,kr,2
5380,10,1,1,2,0,kr,3
5381,4,0,0,2,2,kr,2
5382,9,1,0,3,1,kr,1
5383,2,0,0,0,1,kr,0
5384,4,0,0,1,1,kr,0
5385,8,2,2,4,1,kr,1
5386,6,0,1,2,2,kr,4
5387,7,1,0,3,0,kr,4
5388,0,0,0,0,0,kr,5
5389,7,1,0,1,1,kr,4
5390,3,0,0,1,1,kr,0
5391,5,1,1,2,1,kr,4
5392,1,0,0,0,0,kr,5
5393,4,0,0,1,2,kr,0
5394,3,0,0,3,1,kr,2
5395,1,0,0,0,0,kr,5
5396,2,0,0,0,0,kr,0
5397,4,0,1,2,2,kr,2
5398,5,0,0,1,2,kr,4
5399,6,1,1,3,0,kr,4
5400,9,1,2,2,2,kr,3
5401,2,0,0,3,0,kr,2
5402,8,1,2,2,2,kr,3
5403,4,0,0,2,0,kr,2
5404,8,1,0,2,1,kr,3
5405,2,0,0,2,0,kr,2
5406,1,0,0,0,1,kr,5
5407,8,1,0,2,1,kr,3
5408,9,2,0,1,2,kr,3
5409,0,0,0,0,0,kr,5
5410,3,0,0,1,1,kr,0
5411,0,0,0,1,0,kr,5
5412,4,0,0,2,2,kr,2
5413,0,0,0,1,0,kr,5
5414,3,0,0,0,2,kr,0
5415,8,1,1,4,0,kr,1
5416,6,1,1,2,1,kr,4
5417,2,0,0,1,1,kr,0
5418,8,1,1,3,1,kr,1
5419,8,1,1,1,1,kr,3
5420,2,0,0,1,0,kr,0
5421,5,0,1,2,2,kr,4
5422,5,0,1,2,1,kr,4
5423,9,1,1,2,1,kr,3
5424,5,0,0,2,2,kr,4
5425,9,1,1,2,0,kr,3
5426,3,0,0,0,1,kr,0
5427,3,0,0,3,0,kr,2
5428,10,2,1,3,1,kr,3
5429,2,0,0,0,0,kr,0
5430,0,0,0,0,0,kr,5
5431,4,0,0,1,1,kr,0
5432,1,0,0,0,1,kr,5
5433,4,0,0,2,0,kr,2
5434,3,0,0,1,0,kr,0
5435,6,1,1,3,1,kr,4
5436,1,0,0,0,0,kr,5
5437,7,1,1,3,2,kr,4
5438,2,0,0,1,0,kr,0
5439,11,2,1,2,1,kr,3
5440,1,0,0,2,0,kr,5
5441,9,2,1,0,2,kr,3
5442,0,0,0,0,0,kr,5
5443,3,1,0,0,0,kr,0
5444,7,1,1,2,1,kr,4
5445,8,2,1,3,0,kr,1
5446,3,0,0,2,2,kr,2
5447,0,0,0,0,0,kr,5
5448,3,0,0,1,1,kr,0
5449,11,6,2,4,1,kr,1
5450,8,2,0,3,1,kr,1
5451,3,0,0,2,1,kr,2
5452,10,4,2,2,2,kr,3
5453,3,0,1,4,0,kr,2
5454,5,1,0,3,2,kr,4
5455,7,1,1,1,0,kr,4
5456,4,2,0,0,0,kr,0
5457,1,0,0,0,0,kr,5
5458,4,1,0,0,0,kr,0
5459,1,0,0,0,0,kr,5
5460,4,1,0,0,0,kr,0
5461,0,0,0,0,0,kr,5
5462,9,1,1,3,0,kr,1
5463,4,0,1,1,1,kr,0
5464,10,2,1,2,1,kr,3
5465,2,0,0,1,1,kr,0
5466,9,1,2,0,1,kr,3
5467,3,0,0,4,0,kr,2
5468,5,0,1,1,0,kr,4
5469,5,0,0,4,1,kr,4
5470,4,0,0,2,2,kr,2
5471,10,2,1,2,0,kr,3
5472,8,1,1,3,0,kr,1
5473,6,1,1,2,2,kr,4
5474,1,0,0,0,0,kr,5
5475,1,0,0,0,0,kr,5
5476,10,2,1,4,0,kr,1
5477,6,0,0,1,1,kr,4
5478,8,1,1,2,1,kr,3
5479,4,1,0,1,1,kr,0
5480,2,2,0,0,0,kr,0
5481,4,2,0,0,0,kr,0
5482,4,0,0,0,2,kr,0
5483,4,0,1,2,0,kr,2
5484,5,0,0,2,1,kr,4
5485,0,0,0,0,0,kr,5
5486,9,2,1,2,1,kr,3
5487,2,0,0,2,0,kr,2
5488,2,0,0,0,2,kr,0
5489,6,1,0,3,0,kr,4
5490,1,0,0,1,0,kr,5
5491,9,1,1,2,2,kr,3
5492,8,1,0,2,1,kr,3
5493,1,0,0,0,1,kr,5
5494,9,2,1,4,1,kr,1
5495,3,0,0,0,1,kr,0
5496,6,1,1,2,2,kr,4
5497,10,3,1,3,0,kr,1
5498,2,0,0,3,0,kr,2
5499,11,4,2,2,2,kr,3
5500,6,0,0,1,2,kr,4
5501,1,0,0,1,0,kr,5
5502,3,0,0,2,0,kr,2
5503,6,1,1,2,2,kr,4
5504,5,0,1,2,2,kr,4
5505,0,0,0,1,0,kr,5
5506,11,3,1,2,2,kr,3
5507,1,0,0,0,0,kr,5
5508,5,0,1,2,1,kr,4
5509,7,2,1,2,1,kr,4
5510,11,3,1,2,1,kr,3
5511,1,0,0,2,0,kr,5
5512,3,0,0,0,1,kr,0
5513,7,1,1,3,0,kr,4
5514,9,2,1,3,1,kr,1
5515,3,0,0,1,0,kr,0
5516,5,1,1,1,1,kr,4
5517,7,1,0,4,0,kr,4
5518,0,0,0,0,0,kr,5
5519,7,1,0,2,2,kr,4
5520,4,0,0,0,0,kr,0
5521,3,0,0,4,1,kr,2
5522,7,1,0,2,2,kr,4
5523,10,2,2,1,0,kr,3
5524,7,1,1,2,2,kr,4
5525,0,0,0,2,0,kr,5
5526,10,1,0,2,2,kr,3
5527,1,0,0,1,0,kr,5
5528,0,0,0,0,0,kr,5
5529,8,1,0,3,2,kr,1
5530,1,0,0,0,1,kr,5
5531,11,2,0,3,1,kr,3
5532,5,1,0,0,1,kr,0
5533,9,1,1,5,1,kr,1
5534,4,0,1,1,2,kr,0
5535,3,0,0,3,0,kr,2
5536,1,0,0,0,0,kr,5
5537,3,0,0,2,1,kr,2
5538,10,4,2,2,2,kr,3
5539,3,0,1,4,0,kr,2
5540,7,1,1,3,1,kr,4
5541,3,0,0,1,0,kr,0
5542,7,0,1,3,2,kr,4
5543,5,0,0,1,0,kr,4
5544,3,0,1,1,1,kr,0
5545,8,2,1,3,0,kr,1
5546,7,1,0,4,0,kr,4
5547,4,0,1,0,2,kr,0
5548,8,1,1,3,1,kr,1
5549,8,1,1,1,1,kr,3
5550,3,0,0,0,2,kr,0
5551,6,0,0,3,0,kr,4
5552,0,0,0,0,0,kr,5
5553,6,1,0,3,2,kr,4
5554,0,0,0,0,0,kr,5
5555,5,0,0,2,1,kr,4
5556,7,0,0,1,1,kr,4
5557,8,1,2,4,0,kr,1
5558,2,0,0,0,1,kr,0
5559,9,2,0,2,0,kr,3
5560,0,0,0,0,1,kr,5
5561,5,0,1,3,1,kr,4
5562,3,0,1,1,1,kr,0
5563,8,2,1,3,0,kr,1
5564,8,1,1,3,0,kr,1
5565,4,0,0,1,2,kr,0
5566,7,1,0,1,1,kr,4
5567,0,0,0,0,0,kr,5
5568,10,2,0,2,1,kr,3
5569,0,0,0,0,0,kr,5
5570,1,0,0,0,0,kr,5
5571,2,1,0,0,0,kr,0
5572,1,0,0,1,1,kr,5
5573,6,0,0,1,1,kr,4
5574,7,1,1,2,1,kr,4
5575,8,2,1,3,0,kr,1
5576,3,0,1,1,0,kr,0
5577,11,3,1,4,2,kr,1
5578,1,0,0,1,0,kr,5
5579,10,2,1,2,2,kr,3
5580,6,0,0,2,1,kr,4
5581,1,0,0,1,0,kr,5
5582,7,0,1,3,2,kr,4
5583,5,0,0,1,0,kr,4
5584,0,0,0,0,0,kr,5
5585,3,0,0,2,1,kr,2
5586,3,0,1,1,1,kr,0
5587,8,2,1,3,0,kr,1
5588,1,0,0,0,0,kr,5
5589,8,1,0,3,2,kr,1
5590,8,1,1,3,0,kr,1
5591,4,0,0,1,2,kr,0
5592,7,1,0,1,1,kr,4
5593,0,0,0,0,0,kr,5
5594,11,3,1,3,2,kr,3
5595,1,0,1,2,0,kr,5
5596,8,2,1,3,0,kr,1
5597,5,0,0,1,1,kr,4
5598,2,0,0,1,1,kr,0
5599,0,0,0,1,0,kr,5
5600,3,0,0,1,1,kr,0
5601,0,0,0,1,0,kr,5
5602,7,1,1,0,1,kr,4
5603,2,0,0,2,0,kr,2
5604,1,0,0,1,1,kr,5
5605,8,2,2,2,0,kr,3
5606,8,1,1,3,1,kr,1
5607,2,0,0,1,0,kr,0
5608,0,0,0,0,0,kr,5
5609,9,1,0,2,2,kr,3
5610,9,1,1,3,1,kr,1
5611,4,1,1,2,1,kr,2
5612,9,2,1,3,1,kr,1
5613,3,0,0,1,0,kr,0
5614,6,0,0,2,0,kr,4
5615,3,0,1,2,2,kr,2
5616,4,0,0,3,1,kr,2
5617,4,0,1,2,1,kr,2
5618,1,0,0,0,1,kr,5
5619,8,1,1,2,1,kr,3
5620,1,0,0,0,1,kr,5
5621,5,0,0,2,0,kr,4
5622,2,0,0,0,1,kr,0
5623,4,0,0,3,1,kr,2
5624,11,3,1,2,2,kr,3
5625,1,0,0,1,0,kr,5
5626,2,0,0,2,2,kr,2
5627,1,0,0,0,0,kr,5
5628,5,1,1,3,2,kr,4
5629,3,0,0,1,0,kr,0
5630,1,0,0,2,0,kr,5
5631,3,0,0,0,2,kr,0
5632,0,0,0,0,1,kr,5
5633,4,0,0,2,0,kr,2
5634,3,0,0,1,1,kr,0
5635,8,1,1,3,1,kr,1
5636,0,0,0,0,1,kr,5
5637,6,1,0,3,0,kr,4
5638,2,0,0,1,0,kr,0
5639,8,1,1,3,1,kr,1
5640,5,0,0,1,2,kr,4
5641,7,1,1,3,0,kr,4
5642,4,0,1,2,1,kr,2
5643,3,0,0,1,1,kr,0
5644,1,0,0,0,1,kr,5
5645,2,0,0,1,0,kr,0
5646,2,1,0,0,0,kr,0
5647,4,2,0,0,0,kr,0
5648,0,0,0,1,0,kr,5
5649,3,0,0,1,1,kr,0
5650,3,0,0,1,0,kr,0
5651,2,0,0,1,1,kr,0
5652,3,0,0,1,0,kr,0
5653,8,1,1,3,2,kr,1
5654,4,2,0,0,0,kr,0
5655,1,0,0,0,0,kr,5
5656,4,1,0,0,0,kr,0
5657,1,0,0,0,0,kr,5
5658,3,1,0,0,0,kr,0
5659,4,1,0,0,0,kr,0
5660,1,0,0,0,0,kr,5
5661,4,1,0,0,0,kr,0
5662,3,2,0,0,0,kr,0
5663,4,2,0,0,0,kr,0
5664,4,2,0,0,0,kr,0
5665,2,1,0,0,0,kr,0
5666,8,1,1,3,2,kr,1
5667,2,0,0,2,0,kr,2
5668,1,0,0,0,0,kr,5
5669,5,0,0,2,1,kr,4
5670,0,0,0,0,1,kr,5
5671,1,0,0,1,0,kr,5
5672,3,0,0,3,1,kr,2
5673,1,0,0,0,0,kr,5
5674,0,0,0,0,0,kr,5
5675,4,0,0,3,2,kr,2
5676,1,0,0,0,0,kr,5
5677,3,1,0,0,1,kr,0
5678,1,0,0,0,0,kr,5
5679,2,0,0,0,0,kr,0
5680,4,2,0,0,0,kr,0
5681,2,2,0,0,0,kr,0
5682,4,0,0,0,2,kr,0
5683,10,2,1,4,0,kr,1
5684,1,0,1,0,0,kr,5
5685,10,3,1,5,2,kr,1
5686,3,0,0,2,1,kr,2
5687,8,1,2,3,1,kr,1
5688,11,3,1,3,2,kr,3
5689,3,0,0,1,0,kr,0
5690,2,0,0,1,0,kr,0
5691,11,3,2,3,2,kr,3
5692,2,0,0,1,1,kr,0
5693,0,0,0,1,0,kr,5
5694,8,1,1,3,2,kr,1
5695,4,0,0,2,0,kr,2
5696,7,1,2,1,0,kr,4
5697,3,0,0,3,2,kr,2
5698,7,1,2,2,0,kr,4
5699,3,0,0,2,1,kr,2
5700,4,0,0,2,1,kr,2
5701,1,0,0,0,1,kr,5
5702,0,0,0,0,0,kr,5
5703,5,1,0,2,1,kr,4
5704,8,1,0,3,2,kr,1
5705,0,0,0,0,0,kr,5
5706,8,1,0,2,2,kr,3
5707,1,0,0,0,0,kr,5
5708,0,0,0,0,0,kr,5
5709,9,1,1,3,2,kr,1
5710,8,1,0,4,2,kr,1
5711,2,0,1,0,0,kr,0
5712,1,0,0,0,0,kr,5
5713,11,3,1,4,2,kr,1
5714,9,1,0,2,1,kr,3
5715,0,0,0,1,0,kr,5
5716,9,2,1,1,2,kr,3
5717,0,0,0,2,0,kr,5
5718,0,0,0,0,0,kr,5
5719,11,3,0,3,0,kr,3
5720,10,2,0,1,1,kr,3
5721,0,0,0,1,0,kr,5
5722,7,1,2,2,0,kr,4
5723,3,0,0,2,1,kr,2
5724,3,0,0,1,1,kr,0
5725,11,5,2,4,1,kr,1
5726,4,0,0,2,1,kr,2
5727,1,0,0,0,1,kr,5
5728,3,0,0,1,0,kr,0
5729,11,2,2,3,2,kr,3
5730,3,0,1,1,1,kr,0
5731,10,2,0,2,1,kr,3
5732,6,1,1,2,1,kr,4
5733,8,1,1,2,0,kr,3
5734,2,0,1,3,1,kr,2
5735,11,3,1,2,1,kr,3
5736,2,0,0,0,0,kr,0
5737,11,4,1,3,1,kr,3
5738,7,1,0,2,2,kr,4
5739,1,0,0,1,0,kr,5
5740,4,0,0,1,1,kr,0
5741,0,0,0,1,0,kr,5
5742,2,0,0,0,0,kr,0
5743,11,4,1,3,1,kr,3
5744,0,0,0,0,1,kr,5
5745,5,0,1,3,1,kr,4
5746,5,0,0,1,1,kr,4
5747,1,0,0,2,0,kr,5
5748,9,1,0,3,2,kr,1
5749,0,0,1,1,0,kr,5
5750,1,0,0,0,0,kr,5
5751,9,1,1,3,2,kr,1
5752,2,0,0,2,2,kr,2
5753,10,2,1,2,0,kr,3
5754,2,0,0,0,0,kr,0
5755,6,1,0,2,1,kr,4
5756,10,1,1,2,1,kr,3
5757,5,0,0,2,1,kr,4
5758,7,1,0,0,2,kr,4
5759,4,0,0,3,0,kr,2
5760,3,0,0,1,0,kr,0
5761,9,1,1,3,1,kr,1
5762,1,0,1,0,0,kr,5
5763,10,3,1,5,2,kr,1
5764,2,0,0,0,1,kr,0
5765,10,1,0,2,1,kr,3
5766,8,1,1,3,0,kr,1
5767,5,0,1,2,1,kr,4
5768,11,3,1,3,2,kr,3
5769,3,0,0,1,0,kr,0
5770,2,0,0,1,0,kr,0
5771,4,0,0,3,2,kr,2
5772,9,2,1,2,2,kr,3
5773,0,0,0,1,0,kr,5
5774,9,1,1,5,2,kr,1
5775,2,0,0,0,0,kr,0
5776,3,0,0,1,1,kr,0
5777,0,0,0,0,0,kr,5
5778,4,0,0,2,2,kr,2
5779,0,0,0,1,0,kr,5
5780,6,1,1,2,2,kr,4
5781,4,0,0,1,0,kr,0
5782,7,1,0,2,1,euw1,4
5783,4,0,1,1,0,euw1,0
5784,4,0,0,1,1,euw1,0
5785,9,1,1,4,1,euw1,1
5786,7,1,1,1,1,euw1,4
5787,6,0,0,3,1,euw1,4
5788,0,0,0,2,0,euw1,5
5789,11,2,0,2,2,euw1,3
5790,3,0,0,1,2,euw1,0
5791,9,1,1,2,0,euw1,3
5792,10,1,1,2,1,euw1,3
5793,6,0,0,2,1,euw1,4
5794,7,1,0,0,1,euw1,4
5795,5,0,1,3,1,euw1,4
5796,11,3,1,3,0,euw1,3
5797,2,0,0,2,2,euw1,2
5798,8,1,0,3,2,euw1,1
5799,1,0,0,0,0,euw1,5
5800,9,2,1,3,2,euw1,1
5801,5,0,1,1,0,euw1,4
5802,3,0,0,2,1,euw1,2
5803,0,0,0,0,0,euw1,5
5804,2,0,0,0,1,euw1,0
5805,10,2,1,4,0,euw1,1
5806,3,0,0,2,2,euw1,2
5807,7,1,2,3,0,euw1,4
5808,1,0,0,2,1,euw1,5
5809,7,1,0,1,1,euw1,4
5810,8,0,1,2,2,euw1,4
5811,9,1,1,3,0,euw1,1
5812,8,1,1,3,2,euw1,1
5813,1,0,0,0,0,euw1,5
5814,5,0,0,2,2,euw1,4
5815,10,1,1,3,0,euw1,1
5816,0,0,0,2,0,euw1,5
5817,9,2,1,1,1,euw1,3
5818,3,0,0,2,2,euw1,2
5819,11,3,1,2,0,euw1,3
5820,0,0,0,1,0,euw1,5
5821,10,1,1,2,1,euw1,3
5822,3,0,0,2,0,euw1,2
5823,9,1,1,1,0,euw1,3
5824,3,0,0,1,1,euw1,0
5825,0,0,0,2,0,euw1,5
5826,2,0,0,0,0,euw1,0
5827,6,0,0,2,1,euw1,4
5828,0,0,0,0,1,euw1,5
5829,7,0,0,3,0,euw1,4
5830,8,1,0,3,0,euw1,1
5831,2,0,0,0,0,euw1,0
5832,4,0,0,2,1,euw1,2
5833,10,3,0,2,0,euw1,3
5834,3,0,0,0,1,euw1,0
5835,4,1,0,1,0,euw1,0
5836,8,1,0,4,0,euw1,1
5837,4,0,0,0,1,euw1,0
5838,2,0,0,2,2,euw1,2
5839,9,2,1,1,0,euw1,3
5840,0,0,0,0,0,euw1,5
5841,9,2,0,2,2,euw1,3
5842,2,0,0,0,0,euw1,0
5843,1,0,0,0,0,euw1,5
5844,2,0,0,0,0,euw1,0
5845,3,1,0,0,2,euw1,0
5846,2,0,0,0,0,euw1,0
5847,0,0,0,0,0,euw1,5
5848,0,0,0,0,0,euw1,5
5849,3,1,0,0,1,euw1,0
5850,3,2,0,0,2,euw1,0
5851,2,0,0,0,0,euw1,0
5852,2,0,0,0,0,euw1,0
5853,3,0,0,0,2,euw1,0
5854,3,1,0,0,2,euw1,0
5855,0,0,0,0,0,euw1,5
5856,3,1,0,0,0,euw1,0
5857,1,0,0,0,1,euw1,5
5858,2,0,0,0,1,euw1,0
5859,3,1,0,0,0,euw1,0
5860,2,0,0,0,1,euw1,0
5861,2,0,0,0,1,euw1,0
5862,2,0,0,0,1,euw1,0
5863,7,1,1,3,0,euw1,4
5864,3,0,0,0,2,euw1,0
5865,7,1,1,4,0,euw1,1
5866,2,0,0,0,1,euw1,0
5867,8,1,0,2,1,euw1,3
5868,2,0,0,2,2,euw1,2
5869,9,2,1,2,0,euw1,3
5870,4,0,0,1,1,euw1,0
5871,9,2,2,2,1,euw1,3
5872,5,1,0,0,1,euw1,0
5873,0,0,0,0,0,euw1,5
5874,6,0,0,1,1,euw1,4
5875,0,0,0,0,0,euw1,5
5876,0,0,0,2,0,euw1,5
5877,5,0,0,0,1,euw1,0
5878,11,2,1,1,2,euw1,3
5879,3,0,0,2,0,euw1,2
5880,2,0,0,0,0,euw1,0
5881,9,1,1,2,1,euw1,3
5882,5,0,0,4,1,euw1,4
5883,3,0,0,0,0,euw1,0
5884,3,0,0,2,0,euw1,2
5885,9,1,1,2,2,euw1,3
5886,10,3,2,4,2,euw1,1
5887,7,1,0,2,0,euw1,4
5888,8,1,0,2,2,euw1,3
5889,5,1,1,1,0,euw1,4
5890,8,1,1,4,0,euw1,1
5891,5,0,1,0,2,euw1,0
5892,10,2,1,2,2,euw1,3
5893,1,0,0,1,0,euw1,5
5894,10,2,0,4,0,euw1,1
5895,3,0,1,1,0,euw1,0
5896,6,0,0,0,1,euw1,4
5897,7,1,2,4,0,euw1,1
5898,9,1,1,2,1,euw1,3
5899,5,0,0,3,0,euw1,4
5900,8,1,1,2,1,euw1,3
5901,1,0,0,1,0,euw1,5
5902,6,1,1,2,1,euw1,4
5903,3,0,0,2,0,euw1,2
5904,4,0,0,0,0,euw1,0
5905,9,2,1,4,2,euw1,1
5906,0,0,0,0,1,euw1,5
5907,2,0,0,2,0,euw1,2
5908,3,0,0,1,1,euw1,0
5909,9,1,1,3,1,euw1,1
5910,11,3,1,5,2,euw1,1
5911,2,0,0,0,0,euw1,0
5912,5,0,0,3,1,euw1,4
5913,1,0,0,0,0,euw1,5
5914,5,0,0,0,2,euw1,0
5915,9,1,1,4,0,euw1,1
5916,7,1,0,0,1,euw1,4
5917,5,0,1,3,1,euw1,4
5918,1,0,0,1,2,euw1,5
5919,9,1,1,3,0,euw1,1
5920,10,2,1,5,1,euw1,1
5921,5,0,1,0,1,euw1,0
5922,1,0,0,0,0,euw1,5
5923,4,1,0,0,0,euw1,0
5924,4,1,0,0,0,euw1,0
5925,1,0,0,0,0,euw1,5
5926,0,0,0,1,1,euw1,5
5927,9,1,1,2,1,euw1,3
5928,1,0,0,2,0,euw1,5
5929,10,2,0,1,1,euw1,3
5930,5,0,1,1,1,euw1,4
5931,10,2,0,3,0,euw1,3
5932,1,0,0,0,0,euw1,5
5933,4,2,0,0,0,euw1,0
5934,7,2,0,2,2,euw1,4
5935,1,0,0,0,0,euw1,5
5936,6,0,1,2,2,euw1,4
5937,7,2,1,3,0,euw1,4
5938,8,1,1,2,2,euw1,3
5939,3,0,0,2,0,euw1,2
5940,1,0,0,0,1,euw1,5
5941,4,0,0,2,1,euw1,2
5942,6,1,1,1,1,euw1,4
5943,3,0,0,3,0,euw1,2
5944,4,0,1,2,0,euw1,2
5945,8,1,1,3,1,euw1,1
5946,2,0,0,1,0,euw1,0
5947,3,0,0,2,1,euw1,2
5948,1,0,0,0,0,euw1,5
5949,3,0,0,1,1,euw1,0
5950,0,0,0,0,1,euw1,5
5951,4,0,0,2,0,euw1,2
5952,1,0,0,0,1,euw1,5
5953,7,1,0,3,1,euw1,4
5954,1,0,0,0,1,euw1,5
5955,9,2,1,4,1,euw1,1
5956,7,1,0,1,2,euw1,4
5957,9,1,1,3,0,euw1,1
5958,11,3,1,2,2,euw1,3
5959,0,0,0,1,0,euw1,5
5960,10,2,0,3,1,euw1,3
5961,1,0,0,2,0,euw1,5
5962,3,0,0,1,1,euw1,0
5963,4,0,0,2,0,euw1,2
5964,7,1,0,1,1,euw1,4
5965,0,0,0,0,0,euw1,5
5966,5,0,0,2,2,euw1,4
5967,3,0,0,0,0,euw1,0
5968,2,0,0,0,0,euw1,0
5969,2,0,0,0,2,euw1,0
5970,3,1,0,0,1,euw1,0
5971,0,0,0,0,0,euw1,5
5972,0,0,0,0,0,euw1,5
5973,3,1,0,0,1,euw1,0
5974,9,3,1,3,1,euw1,1
5975,4,0,0,2,1,euw1,2
5976,3,0,0,2,0,euw1,2
5977,7,1,1,1,1,euw1,4
5978,2,0,0,1,2,euw1,0
5979,7,1,1,2,0,euw1,4
5980,3,1,0,0,1,euw1,0
5981,0,0,0,0,0,euw1,5
5982,3,0,0,1,1,euw1,0
5983,0,0,0,1,0,euw1,5
5984,10,2,1,2,2,euw1,3
5985,5,0,0,2,0,euw1,4
5986,1,0,0,0,1,euw1,5
5987,3,0,0,3,1,euw1,2
5988,10,1,0,3,1,euw1,3
5989,0,0,0,0,0,euw1,5
5990,0,0,0,0,0,euw1,5
5991,11,3,2,3,2,euw1,3
5992,2,0,0,1,0,euw1,0
5993,7,1,0,2,2,euw1,4
5994,9,2,0,2,2,euw1,3
5995,0,0,0,1,0,euw1,5
5996,3,0,0,2,0,euw1,2
5997,9,1,1,2,2,euw1,3
5998,4,0,0,1,1,euw1,0
5999,8,1,1,2,1,euw1,3
6000,3,0,0,1,1,euw1,0
6001,0,0,0,2,0,euw1,5
6002,3,1,0,0,1,euw1,0
6003,0,0,0,0,0,euw1,5
6004,3,1,0,0,0,euw1,0
6005,0,0,0,0,0,euw1,5
6006,0,0,0,0,0,euw1,5
6007,2,0,0,0,0,euw1,0
6008,0,0,0,0,0,euw1,5
6009,3,0,0,0,1,euw1,0
6010,2,0,0,0,1,euw1,0
6011,3,1,0,0,0,euw1,0
6012,2,0,0,0,1,euw1,0
6013,2,0,0,0,1,euw1,0
6014,2,0,0,0,0,euw1,0
6015,1,0,0,0,2,euw1,5
6016,3,2,0,0,0,euw1,0
6017,1,0,0,0,2,euw1,5
6018,3,1,0,0,1,euw1,0
6019,0,0,0,0,0,euw1,5
6020,0,0,0,0,0,euw1,5
6021,1,0,0,0,0,euw1,5
6022,4,0,0,2,1,euw1,2
6023,7,1,0,1,0,euw1,4
6024,9,1,2,2,0,euw1,3
6025,5,0,0,3,1,euw1,4
6026,3,0,0,2,1,euw1,2
6027,4,0,1,2,0,euw1,2
6028,0,0,0,1,0,euw1,5
6029,11,3,1,3,2,euw1,3
6030,4,0,0,0,1,euw1,0
6031,9,2,1,5,1,euw1,1
6032,4,0,0,1,1,euw1,0
6033,5,0,0,2,0,euw1,4
6034,8,1,0,0,1,euw1,3
6035,0,0,0,0,0,euw1,5
6036,7,1,1,3,2,euw1,4
6037,2,0,0,0,0,euw1,0
6038,4,0,0,1,1,euw1,0
6039,7,1,1,3,1,euw1,4
6040,8,1,1,2,2,euw1,3
6041,3,0,0,2,0,euw1,2
6042,5,0,0,1,1,euw1,4
6043,10,1,1,5,1,euw1,1
6044,6,0,1,2,2,euw1,4
6045,3,0,0,2,0,euw1,2
6046,1,0,0,2,0,euw1,5
6047,2,0,0,1,1,euw1,0
6048,1,0,0,0,1,euw1,5
6049,5,0,0,2,1,euw1,4
6050,1,0,0,0,0,euw1,5
6051,2,0,0,2,1,euw1,2
6052,2,0,0,0,2,euw1,0
6053,9,2,2,4,0,euw1,1
6054,2,0,0,0,1,euw1,0
6055,9,1,1,4,1,euw1,1
6056,3,0,0,0,2,euw1,0
6057,7,1,1,4,0,euw1,1
6058,11,3,0,0,2,euw1,3
6059,2,0,0,2,0,euw1,2
6060,3,1,0,0,1,euw1,0
6061,2,0,0,0,0,euw1,0
6062,1,0,0,0,0,euw1,5
6063,3,1,0,0,1,euw1,0
6064,3,1,0,0,1,euw1,0
6065,0,0,0,0,0,euw1,5
6066,2,0,0,0,0,euw1,0
6067,3,1,0,0,2,euw1,0
6068,0,0,0,0,0,euw1,5
6069,0,0,0,0,0,euw1,5
6070,2,0,0,0,1,euw1,0
6071,3,1,0,0,1,euw1,0
6072,3,1,0,0,1,euw1,0
6073,1,0,0,0,0,euw1,5
6074,8,3,0,2,1,euw1,3
6075,7,1,1,3,1,euw1,4
6076,1,0,0,0,0,euw1,5
6077,10,2,1,3,2,euw1,3
6078,1,0,0,0,0,euw1,5
6079,4,0,0,2,1,euw1,2
6080,5,0,0,1,2,euw1,4
6081,0,0,0,1,0,euw1,5
6082,8,1,1,1,1,euw1,3
6083,3,0,0,3,1,euw1,2
6084,2,0,0,0,1,euw1,0
6085,7,1,0,4,0,euw1,4
6086,8,1,0,1,1,euw1,3
6087,3,0,0,2,1,euw1,2
6088,0,0,0,0,0,euw1,5
6089,8,1,0,2,1,euw1,3
6090,9,1,1,4,2,euw1,1
6091,2,0,0,0,0,euw1,0
6092,9,1,1,1,2,euw1,3
6093,2,0,0,2,0,euw1,2
6094,2,0,1,0,2,euw1,0
6095,8,1,0,3,0,euw1,1
6096,4,0,0,2,0,euw1,2
6097,7,1,1,2,1,euw1,4
6098,9,2,0,3,1,euw1,1
6099,1,0,0,0,0,euw1,5
6100,2,0,0,0,1,euw1,0
6101,7,1,0,4,0,euw1,4
